sujet	session	treatment	trial	accuracy	conf	rt_trial	rt_conf	xc	xc_real	xc_diff	xc_o	s_o	stimuli	treat_block_e	treat_block_h	treat_mixed	keyword	elicit	gain	age	payment	hard	mixed
21	2	2	165	1	0.5	1.140822166	0.84050587	4	4	52	58	1	1	36	165	195	2	1	1	24	15.2	1	0
21	2	2	166	0	0.7	1.560086634	0.234044846	4	4	52	58	0	0	35	166	40	2	0	2	24	15.2	1	0
21	2	2	167	1	0.6	1.806653136	0.402880667	4	4	52	58	1	1	34	167	199	2	0	4	24	15.2	1	0
21	2	2	168	0	0.8	1.165003377	0.084259634	4	4	52	58	0	1	33	168	117	1	0	2	24	15.2	1	0
21	2	2	169	1	0.5	2.80708066	1.01451559	4	4	52	58	1	1	32	169	174	2	1	1	24	15.2	1	0
21	2	2	170	0	0.8	1.459245634	1.217720059	4	4	52	58	0	1	31	170	63	1	1	3	24	15.2	1	0
21	2	2	171	1	0.8	1.081588527	0.273969053	4	4	52	58	0	0	30	171	160	1	1	1	24	15.2	1	0
21	2	2	172	1	0.7	1.097061153	0.284077592	4	4	52	58	1	1	29	172	79	2	1	3	24	15.2	1	0
21	2	2	173	0	0.6	1.315360759	0.307767135	4	4	52	58	1	0	28	173	4	2	0	2	24	15.2	1	0
21	2	2	174	1	0.5	1.455892478	0.311027602	4	4	52	58	1	0	27	174	94	1	1	1	24	15.2	1	0
21	2	2	175	0	0.6	1.2686863	0.276173701	4	4	52	58	0	1	26	175	129	1	1	3	24	15.2	1	0
21	2	2	176	1	0.7	1.68471243	0.435420233	4	4	52	58	1	1	25	176	167	2	1	1	24	15.2	1	0
21	2	2	177	1	0.5	1.669563413	0.035529023	4	4	52	58	0	1	24	177	9	2	1	3	24	15.2	1	0
21	2	2	178	1	0.6	1.350727175	0.448515984	4	4	52	58	0	0	23	178	173	1	1	3	24	15.2	1	0
21	2	2	179	0	0.5	1.14820809	0.26234991	4	4	52	58	0	0	22	179	6	2	1	3	24	15.2	1	0
21	2	2	180	1	0.6	1.037706922	0.28614465	4	4	52	58	0	1	21	180	41	2	1	1	24	15.2	1	0
21	2	2	181	0	0.6	1.408953745	0.134420027	4	4	52	58	0	1	20	181	158	1	0	2	24	15.2	1	0
21	2	2	182	0	0.6	1.340086877	0.353204245	4	4	52	58	1	1	19	182	194	1	0	2	24	15.2	1	0
21	2	2	183	1	0.5	1.252631883	0.211672191	4	4	52	58	0	1	18	183	18	2	0	4	24	15.2	1	0
21	2	2	184	1	0.5	2.61197444	0.627128717	4	4	52	58	1	0	17	184	138	1	1	1	24	15.2	1	0
21	2	2	185	1	0.7	1.392846087	0.10602003	4	4	52	58	1	0	16	185	10	1	1	1	24	15.2	1	0
21	2	2	186	0	0.7	1.114995969	0.217397733	4	4	52	58	0	0	15	186	184	2	0	2	24	15.2	1	0
21	2	2	187	0	0.5	1.325645054	0.471499616	4	4	52	58	0	1	14	187	13	1	1	3	24	15.2	1	0
21	2	2	188	1	0.5	1.254615553	0.421068212	4	4	52	58	0	0	13	188	67	1	1	1	24	15.2	1	0
21	2	2	189	1	0.6	1.717935456	0.491351712	4	4	52	58	1	1	12	189	60	2	1	3	24	15.2	1	0
21	2	2	190	0	0.6	1.858790144	0.272513613	4	4	52	58	0	0	11	190	85	2	0	2	24	15.2	1	0
21	2	2	191	0	0.5	1.346867277	0.150823391	4	4	52	58	1	1	10	191	191	1	0	2	24	15.2	1	0
21	2	2	192	1	0.7	1.288685608	0.103920258	4	4	52	58	0	0	9	192	181	1	1	1	24	15.2	1	0
21	2	2	193	0	0.7	1.356220514	0.117367841	4	4	52	58	0	1	8	193	82	1	1	3	24	15.2	1	0
21	2	2	194	0	0.7	1.3521762	4.567641065	4	4	52	58	0	1	7	194	25	1	0	2	24	15.2	1	0
21	2	2	195	1	0.7	1.356240398	0.494102871	4	4	52	58	0	1	6	195	16	2	1	1	24	15.2	1	0
21	2	2	196	0	0.5	1.785781143	0.53141864	4	4	52	58	0	0	5	196	1	2	1	3	24	15.2	1	0
21	2	2	197	0	0.6	1.206166536	0.443692635	4	4	52	58	1	0	4	197	98	2	0	2	24	15.2	1	0
21	2	2	198	1	0.7	1.433353368	0.808574394	4	4	52	58	1	0	3	198	24	1	1	1	24	15.2	1	0
21	2	2	199	1	0.7	1.285650929	0.299066248	4	4	52	58	1	1	2	199	91	2	1	1	24	15.2	1	0
21	2	2	200	1	0.8	1.180419557	0.327330259	4	4	52	58	1	0	1	200	155	1	1	1	24	15.2	1	0
22	2	2	1	1	0.8	1.217757341	1.908661318	4	4	58	52	0	1	200	1	197	2	1	1	20	15	0	0
22	2	2	2	1	0.8	1.106607102	0.918220077	4	4	58	52	1	1	199	2	69	2	1	1	20	15	0	0
22	2	2	3	1	0.7	1.289942585	0.792515534	4	4	58	52	0	1	198	3	89	2	1	3	20	15	0	0
22	2	2	4	1	1	1.251856684	1.067288801	4	4	58	52	0	1	197	4	33	2	1	1	20	15	0	0
22	2	2	5	1	1	1.372295956	0.851380606	4	4	58	52	0	0	196	5	66	1	1	1	20	15	0	0
22	2	2	6	1	0.8	1.411566278	1.287833974	4	4	58	52	1	0	195	6	148	1	1	1	20	15	0	0
22	2	2	7	1	0.8	1.276343387	0.99510035	4	4	58	52	1	0	194	7	97	1	1	1	20	15	0	0
22	2	2	8	1	0.6	1.267900415	1.595803755	4	4	58	52	1	0	193	8	75	1	1	3	20	15	0	0
22	2	2	9	1	0.7	1.4041974	0.829344851	4	4	58	52	0	0	192	9	172	1	1	1	20	15	0	0
22	2	2	10	1	0.7	1.683715408	1.130149411	4	4	58	52	1	1	191	10	17	2	1	1	20	15	0	0
22	2	2	11	1	0.9	1.364067226	0.828497828	4	4	58	52	0	0	190	11	164	1	1	1	20	15	0	0
22	2	2	12	1	1	1.476065129	0.640493294	4	4	58	52	1	1	189	12	141	2	1	1	20	15	0	0
22	2	2	13	1	1	1.00415994	0.906763614	4	4	58	52	0	0	188	13	39	1	1	1	20	15	0	0
22	2	2	14	1	0.8	1.635272795	0.667524915	4	4	58	52	1	0	187	14	150	1	1	3	20	15	0	0
22	2	2	15	1	1	1.123905813	1.302770898	4	4	58	52	0	0	186	15	54	1	1	1	20	15	0	0
22	2	2	16	1	0.7	1.835386459	2.697358031	4	4	58	52	0	1	185	16	14	2	1	3	20	15	0	0
22	2	2	17	1	1	1.035981524	1.004372385	4	4	58	52	0	1	184	17	42	2	1	1	20	15	0	0
22	2	2	18	1	0.9	1.11625887	1.231052304	4	4	58	52	1	0	183	18	190	1	1	1	20	15	0	0
22	2	2	19	1	1	1.075050754	1.210709312	4	4	58	52	1	1	182	19	62	2	1	1	20	15	0	0
22	2	2	20	0	0.7	2.235989029	0.883579679	4	4	58	52	1	0	181	20	127	2	0	2	20	15	0	0
22	2	2	21	1	0.8	1.091866139	2.058843263	4	4	58	52	1	0	180	21	57	1	1	1	20	15	0	0
22	2	2	22	1	0.9	1.068143393	1.042925575	4	4	58	52	0	0	179	22	90	1	1	1	20	15	0	0
22	2	2	23	0	0.6	3.348441714	1.501326821	4	4	58	52	0	0	178	23	77	2	0	2	20	15	0	0
22	2	2	24	1	0.8	1.676153456	1.955312706	4	4	58	52	1	0	177	24	106	1	1	1	20	15	0	0
22	2	2	25	1	1	1.004238195	0.667119524	4	4	58	52	1	1	176	25	80	2	1	1	20	15	0	0
22	2	2	26	1	0.6	1.651409535	2.022542173	4	4	58	52	1	0	175	26	51	1	1	3	20	15	0	0
22	2	2	27	1	0.9	1.067820106	0.862288637	4	4	58	52	0	1	174	27	102	2	1	1	20	15	0	0
22	2	2	28	1	0.8	1.119029897	0.682810783	4	4	58	52	0	1	173	28	161	2	1	1	20	15	0	0
22	2	2	29	1	1	1.037099877	0.875150498	4	4	58	52	1	1	172	29	2	2	1	1	20	15	0	0
22	2	2	30	1	0.7	1.587870601	1.275681868	4	4	58	52	0	0	171	30	122	1	1	1	20	15	0	0
22	2	2	31	1	0.6	1.980775233	0.683071208	4	4	58	52	1	0	170	31	37	1	1	1	20	15	0	0
22	2	2	32	1	1	1.019983015	0.786899074	4	4	58	52	1	1	169	32	99	2	1	1	20	15	0	0
22	2	2	33	1	0.7	1.323697794	0.922913183	4	4	58	52	1	0	168	33	34	1	1	1	20	15	0	0
22	2	2	34	1	1	1.024565151	0.739906119	4	4	58	52	1	1	167	34	198	2	1	1	20	15	0	0
22	2	2	35	1	0.7	1.61771398	1.367307916	4	4	58	52	0	0	166	35	74	1	1	1	20	15	0	0
22	2	2	36	1	0.8	1.188194272	3.214611841	4	4	58	52	1	1	165	36	196	2	1	1	20	15	0	0
22	2	2	37	1	0.8	1.212252171	0.781897756	4	4	58	52	1	1	164	37	44	2	1	1	20	15	0	0
22	2	2	38	1	0.9	1.120073522	1.547223874	4	4	58	52	0	0	163	38	52	1	1	1	20	15	0	0
22	2	2	39	1	0.7	1.212022535	1.065918361	4	4	58	52	0	0	162	39	3	1	1	3	20	15	0	0
22	2	2	40	0	0.6	1.189882866	3.55425343	4	4	58	52	1	0	161	40	7	2	0	2	20	15	0	0
22	2	2	41	1	0.6	1.180286262	1.050766875	4	4	58	52	0	0	160	41	5	1	1	3	20	15	0	0
22	2	2	42	0	0.5	1.455382495	1.02208675	4	4	58	52	0	1	159	42	103	1	1	3	20	15	0	0
22	2	2	43	0	0.6	1.315813518	0.829951655	4	4	58	52	1	0	158	43	109	2	0	2	20	15	0	0
22	2	2	44	1	0.7	1.187564377	0.859065394	4	4	58	52	1	1	157	44	170	2	1	3	20	15	0	0
22	2	2	45	0	0.5	6.567715872	0.458922096	4	4	58	52	1	0	156	45	183	2	0	2	20	15	0	0
22	2	2	46	1	1	1.606109344	0.575019772	4	4	58	52	0	1	155	46	46	2	1	1	20	15	0	0
22	2	2	47	0	0.9	1.139727285	0.763544836	4	4	58	52	0	0	154	47	96	2	0	2	20	15	0	0
22	2	2	48	0	0.7	2.140665713	0.843740078	4	4	58	52	1	1	153	48	185	1	1	3	20	15	0	0
22	2	2	49	1	0.8	1.312294891	0.902260054	4	4	58	52	1	1	152	49	186	2	1	1	20	15	0	0
22	2	2	50	1	0.8	1.312862246	1.193811502	4	4	58	52	1	0	151	50	84	1	1	1	20	15	0	0
22	2	2	51	1	1	1.148190783	0.841414532	4	4	58	52	0	1	150	51	64	2	1	1	20	15	0	0
22	2	2	52	1	0.7	1.252316277	0.706795879	4	4	58	52	1	0	149	52	83	1	0	4	20	15	0	0
22	2	2	53	1	0.8	1.099729248	0.307044822	4	4	58	52	1	1	148	53	140	2	1	1	20	15	0	0
22	2	2	54	1	1	1.102793734	0.883040868	4	4	58	52	0	1	147	54	119	2	1	1	20	15	0	0
22	2	2	55	1	0.8	1.109753693	0.89900057	4	4	58	52	0	0	146	55	32	1	1	3	20	15	0	0
22	2	2	56	1	1	1.105009913	0.642978879	4	4	58	52	1	1	145	56	56	2	1	1	20	15	0	0
22	2	2	57	1	0.8	1.195302404	0.658765392	4	4	58	52	1	0	144	57	30	1	1	1	20	15	0	0
22	2	2	58	0	0.6	1.622268855	3.165222782	4	4	58	52	0	0	143	58	113	2	0	2	20	15	0	0
22	2	2	59	0	0.5	2.470943862	0.700242593	4	4	58	52	1	0	142	59	153	2	0	2	20	15	0	0
22	2	2	60	1	1	1.237236632	4.107601786	4	4	58	52	0	1	141	60	73	2	1	1	20	15	0	0
22	2	2	61	1	0.8	1.201500331	1.035394092	4	4	58	52	0	0	140	61	104	1	1	3	20	15	0	0
22	2	2	62	0	0.6	1.257370835	1.434949188	4	4	58	52	0	0	139	62	23	2	1	3	20	15	0	0
22	2	2	63	1	1	1.161137955	0.963614881	4	4	58	52	1	1	138	63	132	2	1	1	20	15	0	0
22	2	2	64	1	1	1.267156984	0.43538152	4	4	58	52	0	1	137	64	31	2	1	1	20	15	0	0
22	2	2	65	1	0.9	1.388119352	1.443286964	4	4	58	52	1	1	136	65	72	2	1	1	20	15	0	0
22	2	2	66	1	0.6	4.536035084	0.738718169	4	4	58	52	1	1	135	66	45	2	1	3	20	15	0	0
22	2	2	67	1	0.7	1.304663022	0.710082945	4	4	58	52	0	0	134	67	116	1	1	1	20	15	0	0
22	2	2	68	1	0.7	1.43616844	1.235133474	4	4	58	52	1	0	133	68	121	1	1	3	20	15	0	0
22	2	2	69	1	0.8	1.222772451	0.385975462	4	4	58	52	0	0	132	69	68	1	1	1	20	15	0	0
22	2	2	70	1	0.8	1.132859693	2.491167032	4	4	58	52	1	0	131	70	180	1	1	1	20	15	0	0
22	2	2	71	1	0.9	1.172468055	0.707899158	4	4	58	52	1	0	130	71	134	1	1	1	20	15	0	0
22	2	2	72	1	0.5	2.028149204	0.85101274	4	4	58	52	0	1	129	72	130	2	1	3	20	15	0	0
22	2	2	73	1	0.7	1.244177028	0.787594396	4	4	58	52	1	1	128	73	166	2	1	1	20	15	0	0
22	2	2	74	1	0.8	1.280177282	1.227735411	4	4	58	52	0	1	127	74	175	2	1	1	20	15	0	0
22	2	2	75	1	0.7	1.16411296	0.955893852	4	4	58	52	0	1	126	75	20	2	1	1	20	15	0	0
22	2	2	76	1	0.7	1.463384796	1.467609778	4	4	58	52	0	1	125	76	120	2	1	3	20	15	0	0
22	2	2	77	1	0.8	1.08477725	0.635018271	4	4	58	52	0	1	124	77	36	2	1	1	20	15	0	0
22	2	2	78	1	1	1.556232789	0.66046906	4	4	58	52	1	1	123	78	169	2	1	1	20	15	0	0
22	2	2	79	1	0.6	1.409535475	0.787291315	4	4	58	52	1	0	122	79	163	1	1	1	20	15	0	0
22	2	2	80	1	0.7	1.399339444	0.747164348	4	4	58	52	0	0	121	80	139	1	0	4	20	15	0	0
22	2	2	81	1	0.6	2.004128509	0.359150706	4	4	58	52	0	0	120	81	22	1	1	1	20	15	0	0
22	2	2	82	1	1	1.071526996	0.77898465	4	4	58	52	0	1	119	82	87	2	1	1	20	15	0	0
22	2	2	83	1	0.7	1.936485633	1.339501113	4	4	58	52	1	1	118	83	86	2	1	1	20	15	0	0
22	2	2	84	1	0.6	1.264353565	0.661834048	4	4	58	52	1	0	117	84	157	1	0	4	20	15	0	0
22	2	2	85	1	0.8	1.279407231	0.79075574	4	4	58	52	0	0	116	85	43	1	1	1	20	15	0	0
22	2	2	86	1	0.8	1.195780278	1.635601021	4	4	58	52	0	1	115	86	108	2	1	1	20	15	0	0
22	2	2	87	1	1	1.096786635	0.563740989	4	4	58	52	0	1	114	87	133	2	1	1	20	15	0	0
22	2	2	88	1	0.7	1.43063216	0.663600898	4	4	58	52	1	0	113	88	100	1	1	3	20	15	0	0
22	2	2	89	1	0.8	1.353278503	1.825121601	4	4	58	52	0	1	112	89	92	2	1	1	20	15	0	0
22	2	2	90	1	1	1.141318059	0.558808946	4	4	58	52	1	1	111	90	15	2	1	1	20	15	0	0
22	2	2	91	1	1	1.230918114	0.428097312	4	4	58	52	0	0	110	91	53	1	1	1	20	15	0	0
22	2	2	92	1	1	1.209015458	0.802827987	4	4	58	52	1	1	109	92	28	2	1	1	20	15	0	0
22	2	2	93	1	0.8	1.262795183	0.645861517	4	4	58	52	0	1	108	93	182	2	1	1	20	15	0	0
22	2	2	94	1	0.9	1.286553209	1.075458518	4	4	58	52	1	0	107	94	26	1	1	1	20	15	0	0
22	2	2	95	1	0.8	1.300035343	0.747465184	4	4	58	52	0	1	106	95	143	2	1	3	20	15	0	0
22	2	2	96	1	1	1.244603907	0.420612974	4	4	58	52	0	0	105	96	115	1	1	1	20	15	0	0
22	2	2	97	1	0.6	1.144345342	0.947382887	4	4	58	52	1	1	104	97	50	2	1	1	20	15	0	0
22	2	2	98	1	0.6	2.952628146	0.307493189	4	4	58	52	1	1	103	98	146	2	0	4	20	15	0	0
22	2	2	99	1	0.5	1.100222195	0.699734572	4	4	58	52	0	1	102	99	71	2	1	1	20	15	0	0
22	2	2	100	1	0.6	1.240061219	0.534318716	4	4	58	52	0	0	101	100	35	1	1	1	20	15	0	0
22	2	2	101	0	0.8	1.076228761	0.395082647	4	4	52	58	0	0	100	101	193	2	0	2	20	15	1	0
22	2	2	102	0	1	1.11282748	1.873244776	4	4	52	58	1	0	99	102	136	2	0	2	20	15	1	0
22	2	2	103	1	0.7	1.1723279	0.659152502	4	4	52	58	1	1	98	103	76	2	1	1	20	15	1	0
22	2	2	104	1	0.8	1.037932468	1.319094939	4	4	52	58	1	1	97	104	188	2	1	1	20	15	1	0
22	2	2	105	0	0.9	1.084016821	2.06969613	4	4	52	58	0	0	96	105	125	2	0	2	20	15	1	0
22	2	2	106	0	1	1.093486099	1.674549019	4	4	52	58	1	0	95	106	135	2	0	2	20	15	1	0
22	2	2	107	1	0.9	1.993770193	1.21968436	4	4	52	58	0	1	94	107	110	2	1	1	20	15	1	0
22	2	2	108	0	0.9	1.212676485	1.247167235	4	4	52	58	1	0	93	108	112	2	0	2	20	15	1	0
22	2	2	109	1	0.5	2.441677459	0.474887251	4	4	52	58	1	1	92	109	151	2	1	3	20	15	1	0
22	2	2	110	0	0.8	1.211790013	1.154706672	4	4	52	58	0	0	91	110	137	2	0	2	20	15	1	0
22	2	2	111	1	0.8	1.590071386	0.531473282	4	4	52	58	1	1	90	111	159	2	1	1	20	15	1	0
22	2	2	112	1	0.5	3.790687619	0.414386182	4	4	52	58	1	0	89	112	27	1	0	4	20	15	1	0
22	2	2	113	1	0.6	1.312285911	0.265951524	4	4	52	58	0	1	88	113	171	2	1	3	20	15	1	0
22	2	2	114	0	0.8	1.300379156	1.270671891	4	4	52	58	1	0	87	114	11	2	0	2	20	15	1	0
22	2	2	115	1	0.8	1.295381045	0.725138535	4	4	52	58	1	0	86	115	152	1	1	1	20	15	1	0
22	2	2	116	0	0.7	1.271306148	0.954375239	4	4	52	58	0	0	85	116	19	2	0	2	20	15	1	0
22	2	2	117	1	0.8	1.160189584	0.88641934	4	4	52	58	0	1	84	117	156	2	1	1	20	15	1	0
22	2	2	118	1	0.8	1.126962923	0.459720691	4	4	52	58	1	1	83	118	21	2	1	1	20	15	1	0
22	2	2	119	1	0.8	1.209791923	0.396541926	4	4	52	58	1	0	82	119	131	1	1	1	20	15	1	0
22	2	2	120	0	0.6	2.220617528	0.323048142	4	4	52	58	0	0	81	120	48	2	0	2	20	15	1	0
22	2	2	121	0	0.6	1.221162433	0.547314959	4	4	52	58	0	0	80	121	149	2	0	2	20	15	1	0
22	2	2	122	1	0.8	1.204304392	0.267312662	4	4	52	58	0	1	79	122	12	2	1	1	20	15	1	0
22	2	2	123	1	0.6	1.142420697	0.315505754	4	4	52	58	1	1	78	123	47	2	1	1	20	15	1	0
22	2	2	124	0	1	1.119737727	0.484088406	4	4	52	58	1	0	77	124	95	2	0	2	20	15	1	0
22	2	2	125	0	0.7	1.932200484	0.19812712	4	4	52	58	1	0	76	125	61	2	1	3	20	15	1	0
22	2	2	126	0	0.8	1.242695939	0.63649936	4	4	52	58	1	0	75	126	192	2	0	2	20	15	1	0
22	2	2	127	1	0.5	8.791412127	0.000220335	4	4	52	58	1	0	74	127	178	1	1	1	20	15	1	0
22	2	2	128	0	0.6	1.355516812	0.210760948	4	4	52	58	1	1	73	128	165	1	1	3	20	15	1	0
22	2	2	129	0	0.5	1.428098466	0.717021737	4	4	52	58	1	0	72	129	142	2	0	2	20	15	1	0
22	2	2	130	1	0.6	1.102621507	0.738583146	4	4	52	58	0	1	71	130	111	2	1	3	20	15	1	0
22	2	2	131	1	0.7	1.734802042	2.564534772	4	4	52	58	0	1	70	131	128	2	1	3	20	15	1	0
22	2	2	132	0	0.7	1.775616313	0.30723084	4	4	52	58	0	0	69	132	123	2	0	2	20	15	1	0
22	2	2	133	1	0.8	1.232034543	0.280800249	4	4	52	58	0	1	68	133	107	2	1	1	20	15	1	0
22	2	2	134	1	1	1.25083134	0.216288248	4	4	52	58	0	0	67	134	147	1	1	1	20	15	1	0
22	2	2	135	0	0.7	2.284886744	0.766423304	4	4	52	58	1	1	66	135	55	1	0	4	20	15	1	0
22	2	2	136	0	0.7	1.900189995	0.830214325	4	4	52	58	1	1	65	136	58	1	0	2	20	15	1	0
22	2	2	137	1	1	1.35202224	0.290518086	4	4	52	58	1	0	64	137	200	1	1	1	20	15	1	0
22	2	2	138	0	1	1.172342653	0.334422821	4	4	52	58	1	1	63	138	144	1	0	2	20	15	1	0
22	2	2	139	0	0.8	1.619626437	0.980535142	4	4	52	58	0	0	62	139	78	2	1	3	20	15	1	0
22	2	2	140	0	0.6	1.85553798	0.299218275	4	4	52	58	0	0	61	140	145	2	0	2	20	15	1	0
22	2	2	141	0	0.8	2.611632154	0.781832649	4	4	52	58	1	0	60	141	105	2	0	2	20	15	1	0
22	2	2	142	1	0.9	1.332037494	0.875682894	4	4	52	58	0	1	59	142	65	2	1	1	20	15	1	0
22	2	2	143	1	0.6	3.852119418	0.097578623	4	4	52	58	0	0	58	143	189	1	1	3	20	15	1	0
22	2	2	144	0	0.7	1.508164458	0.535805256	4	4	52	58	0	1	57	144	118	1	1	3	20	15	1	0
22	2	2	145	0	1	1.068399328	0.347303284	4	4	52	58	1	1	56	145	176	1	0	2	20	15	1	0
22	2	2	146	0	0.7	1.178840454	1.035596146	4	4	52	58	0	0	55	146	49	2	0	2	20	15	1	0
22	2	2	147	1	0.8	1.235938034	0.932093491	4	4	52	58	1	0	54	147	126	1	1	1	20	15	1	0
22	2	2	148	1	0.7	2.193800469	0.899302689	4	4	52	58	1	1	53	148	93	2	1	1	20	15	1	0
22	2	2	149	0	0.7	2.074242538	0.426589925	4	4	52	58	0	1	52	149	81	1	0	2	20	15	1	0
22	2	2	150	1	0.7	1.180168879	0.54715107	4	4	52	58	1	0	51	150	179	1	1	3	20	15	1	0
22	2	2	151	1	0.8	1.15615139	0.540831269	4	4	52	58	0	1	50	151	88	2	1	3	20	15	1	0
22	2	2	152	1	0.8	1.189271573	0.212346912	4	4	52	58	1	1	49	152	70	2	1	1	20	15	1	0
22	2	2	153	1	0.8	1.167719144	0.33080413	4	4	52	58	1	1	48	153	187	2	1	3	20	15	1	0
22	2	2	154	1	0.7	1.625774973	0.934285938	4	4	52	58	0	0	47	154	8	1	1	1	20	15	1	0
22	2	2	155	0	0.9	1.238395075	0.434307747	4	4	52	58	1	0	46	155	124	2	0	2	20	15	1	0
22	2	2	156	1	1	1.114641476	0.139351528	4	4	52	58	0	1	45	156	162	2	1	1	20	15	1	0
22	2	2	157	1	0.6	3.430470516	0.149003617	4	4	52	58	1	1	44	157	29	2	1	3	20	15	1	0
22	2	2	158	0	0.7	1.356376665	0.954915333	4	4	52	58	0	1	43	158	177	1	0	2	20	15	1	0
22	2	2	159	1	0.8	1.093332474	0.283369863	4	4	52	58	1	0	42	159	154	1	1	1	20	15	1	0
22	2	2	160	1	0.8	1.164451	0.091670948	4	4	52	58	0	0	41	160	168	1	1	1	20	15	1	0
22	2	2	161	0	0.8	1.236490636	0.155000452	4	4	52	58	0	1	40	161	114	1	0	2	20	15	1	0
22	2	2	162	0	0.7	1.221593481	0.386417736	4	4	52	58	0	0	39	162	59	2	0	2	20	15	1	0
22	2	2	163	1	0.6	3.394756987	0.328578649	4	4	52	58	0	0	38	163	101	1	1	1	20	15	1	0
22	2	2	164	0	0.6	2.752944889	1.107672023	4	4	52	58	1	1	37	164	38	1	1	3	20	15	1	0
22	2	2	165	1	0.9	1.516223206	0.101898089	4	4	52	58	1	1	36	165	195	2	1	1	20	15	1	0
22	2	2	166	1	0.8	0.911030995	0.418609432	4	4	52	58	0	0	35	166	40	1	1	1	20	15	1	0
22	2	2	167	1	0.6	1.447097959	0.260259053	4	4	52	58	1	1	34	167	199	2	1	3	20	15	1	0
22	2	2	168	0	0.6	1.493602136	1.147826252	4	4	52	58	0	1	33	168	117	1	0	2	20	15	1	0
22	2	2	169	0	0.7	1.140641018	1.043526927	4	4	52	58	1	1	32	169	174	1	0	2	20	15	1	0
22	2	2	170	0	0.7	2.852197674	0.260196833	4	4	52	58	0	1	31	170	63	1	0	2	20	15	1	0
22	2	2	171	1	0.7	1.645533933	0.842113062	4	4	52	58	0	0	30	171	160	1	1	3	20	15	1	0
22	2	2	172	1	0.6	1.62833689	0.237115207	4	4	52	58	1	1	29	172	79	2	1	1	20	15	1	0
22	2	2	173	1	0.8	1.197787027	0.202979944	4	4	52	58	1	0	28	173	4	1	1	1	20	15	1	0
22	2	2	174	1	0.8	1.492522269	0.778941673	4	4	52	58	1	0	27	174	94	1	1	1	20	15	1	0
22	2	2	175	1	0.7	2.04672727	0.496603889	4	4	52	58	0	1	26	175	129	2	1	1	20	15	1	0
22	2	2	176	1	0.6	1.790427835	0.274910535	4	4	52	58	1	1	25	176	167	2	1	1	20	15	1	0
22	2	2	177	1	0.8	1.193567626	1.930863848	4	4	52	58	0	1	24	177	9	2	1	1	20	15	1	0
22	2	2	178	0	0.7	1.171096974	3.03738256	4	4	52	58	0	0	23	178	173	2	1	3	20	15	1	0
22	2	2	179	0	0.8	1.252618075	0.888949505	4	4	52	58	0	0	22	179	6	2	0	2	20	15	1	0
22	2	2	180	1	0.8	1.532463218	0.196133841	4	4	52	58	0	1	21	180	41	2	1	1	20	15	1	0
22	2	2	181	1	1	1.131811899	0.235325586	4	4	52	58	0	1	20	181	158	2	1	1	20	15	1	0
22	2	2	182	1	0.9	1.225868367	0.692332659	4	4	52	58	1	1	19	182	194	2	1	1	20	15	1	0
22	2	2	183	1	0.8	1.122945255	0.624141351	4	4	52	58	0	1	18	183	18	2	1	1	20	15	1	0
22	2	2	184	1	0.7	1.282865562	0.307238217	4	4	52	58	1	0	17	184	138	1	1	3	20	15	1	0
22	2	2	185	1	0.8	1.362589986	0.298885047	4	4	52	58	1	0	16	185	10	1	1	1	20	15	1	0
22	2	2	186	0	0.6	3.345781016	0.358625045	4	4	52	58	0	0	15	186	184	2	0	2	20	15	1	0
22	2	2	187	1	1	1.068101058	0.28070692	4	4	52	58	0	1	14	187	13	2	1	1	20	15	1	0
22	2	2	188	0	0.9	1.353351307	1.084219966	4	4	52	58	0	0	13	188	67	2	0	2	20	15	1	0
22	2	2	189	0	0.6	1.721603424	1.575646781	4	4	52	58	1	1	12	189	60	1	1	3	20	15	1	0
22	2	2	190	0	0.9	1.164496863	0.330330746	4	4	52	58	0	0	11	190	85	2	0	2	20	15	1	0
22	2	2	191	1	1	1.144082351	0.349129468	4	4	52	58	1	1	10	191	191	2	1	1	20	15	1	0
22	2	2	192	1	0.9	1.188335389	0.467257947	4	4	52	58	0	0	9	192	181	1	1	1	20	15	1	0
22	2	2	193	0	0.6	2.273005005	0.0539821	4	4	52	58	0	1	8	193	82	1	0	2	20	15	1	0
22	2	2	194	0	0.9	1.215905821	0.385264745	4	4	52	58	0	1	7	194	25	1	0	2	20	15	1	0
22	2	2	195	0	0.9	1.213378221	0.490684027	4	4	52	58	0	1	6	195	16	1	0	2	20	15	1	0
22	2	2	196	1	0.6	1.35432726	0.951706202	4	4	52	58	0	0	5	196	1	1	1	1	20	15	1	0
22	2	2	197	0	1	1.076331071	0.291714374	4	4	52	58	1	0	4	197	98	2	0	2	20	15	1	0
22	2	2	198	1	0.7	1.332622809	0.467691882	4	4	52	58	1	0	3	198	24	1	1	1	20	15	1	0
22	2	2	199	1	0.8	1.116933346	0.842095101	4	4	52	58	1	1	2	199	91	2	1	1	20	15	1	0
22	2	2	200	1	0.6	1.57215625	0.235387806	4	4	52	58	1	0	1	200	155	1	1	1	20	15	1	0
23	2	1	1	1	0.6	1.808911958	2.809470784	3	3	52	52	0	0	200	1	197	1	1	1	2	16	1	0
23	2	1	2	1	0.6	1.860287405	1.379200813	3	3	52	52	1	1	199	2	69	2	1	1	2	16	1	0
23	2	1	3	1	0.6	3.411602557	1.368457598	3	3	52	52	0	0	198	3	89	1	1	3	2	16	1	0
